compound_name_or_id,canonical_smiles,true_pIC50,known_positive,predicted_pIC50,rank,percentile_rank,max_train_tanimoto,exact_training_match,murcko_scaffold,same_scaffold_present_in_training,same_scaffold_train_count
CHEMBL5569064,C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccccc4)cc3F)ncnc2cc1OC,5.495029926300049,False,6.550893292427063,94,19.789473684210527,0.5882352941176471,False,O=C(CCCc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1,False,0
CHEMBL2335016,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.787812232971191,False,6.548869223859575,95,20.0,0.5205479452054794,False,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1,False,0
CHEMBL1272275,O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,5.455559730529785,False,6.547500857194264,96,20.210526315789473,0.803030303030303,False,O=C(C=Cc1ccccc1)N1CCc2c(sc3ncnc(NCc4ccccc4)c23)C1,False,0
CHEMBL459729,Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,4.677780628204346,False,6.545093934535981,97,20.42105263157895,0.42574257425742573,False,O=c1[nH]ccc(NCCn2cccn2)c1-c1nc2ccc(C3CCNCC3)cc2[nH]1,False,0
CHEMBL472942,COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.867420196533203,False,6.53949283583959,98,20.63157894736842,0.6875,False,O=C(C=CCN1CCOCC1)Nc1ccc2nccc(Nc3ccccc3)c2c1,False,0
CHEMBL2385986,CCOc1ccc(C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,5.92081880569458,False,6.5373669422997365,99,20.842105263157894,0.6436781609195402,False,O=C(Nc1ccc(OCc2ccccn2)cc1)c1ccccc1,False,0
CHEMBL255291,CO/N=C/c1c(N)ncnc1NCc1ccc(F)c(Cl)c1,5.949620246887207,False,6.5309145898478365,100,21.05263157894737,0.6909090909090909,False,c1ccc(CNc2ccncn2)cc1,False,0
CHEMBL379017,COc1cc(OC2CCN(S(C)(=O)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,5.017683506011963,False,6.5273396732277345,101,21.263157894736842,0.7352941176470589,False,c1ccc(Nc2ncnc3cccc(OC4CCNCC4)c23)cc1,False,0
CHEMBL5570611,C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(C)cc4)cc3F)ncnc2cc1OC,5.7892560958862305,False,6.523774744669597,102,21.473684210526315,0.7088607594936709,False,O=C(CCCc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1,False,0
CHEMBL1990583,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,5.679853916168213,False,6.516852313809924,103,21.68421052631579,0.3835616438356164,False,O=C(Nc1ccccc1)Nc1ccc(NC(=O)c2ccn3ncncc23)cc1,False,0
CHEMBL2335015,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccn3)[nH]c2n1,5.267606258392334,False,6.510740621089935,104,21.894736842105264,0.5277777777777778,False,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1,False,0
CHEMBL5568120,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(NC(=O)c4ccc5c(c4)CN(C)C5=O)c3)n2)C1,5.537601947784424,False,6.493022478421529,105,22.105263157894736,0.6966292134831461,False,O=C(Nc1cccc(-c2nn(C3CCNC3)cc2-c2ccncc2)c1)c1ccc2c(c1)CNC2=O,False,0
CHEMBL5570716,CCCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccccc4)cc3F)ncnc2cc1OC,5.454416275024414,False,6.484348702033361,106,22.31578947368421,0.589041095890411,False,O=C(CCCc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1,False,0
CHEMBL5962946,C#CC(=O)N1CCCC(N(C)c2nc(-c3cnn(C)c3)c3c(c2F)CNC3=O)C1,5.99913215637207,False,6.48297432228371,107,22.526315789473685,0.4673913043478261,False,O=C1NCc2cc(NC3CCCNC3)nc(-c3cn[nH]c3)c21,False,0
CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,5.640164375305176,False,6.47908523718516,108,22.736842105263158,0.7272727272727273,False,O=C(C=CCN1CCOCC1)Nc1ccc2nccc(Nc3ccccc3)c2c1,False,0
CHEMBL5288191,COc1nc2ccccc2cc1-c1nc2c(cnn2-c2ccc(Br)cc2)c(=O)[nH]1,5.234554767608643,False,6.470552428033616,109,22.94736842105263,0.25757575757575757,False,O=c1[nH]c(-c2cnc3ccccc3c2)nc2c1cnn2-c1ccccc1,False,0
CHEMBL3983460,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc2cc1OCc1ccccc1,5.532688140869141,False,6.464796891477373,110,23.157894736842106,0.7540983606557377,False,O=C(Nc1ccccc1)Nc1ccc(Nc2ncnc3cc(OCc4ccccc4)ccc23)cc1,False,0
CHEMBL4444231,CC(C)(O)Cn1/c(=N/C(=O)c2cccc(-c3cccnc3)c2)[nH]c2ccccc21,5.853871822357178,False,6.462535688082377,111,23.36842105263158,0.8333333333333334,False,O=C(N=c1[nH]c2ccccc2[nH]1)c1cccc(-c2cccnc2)c1,False,0
CHEMBL248045,COc1ccc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2c1,5.588380336761475,False,6.4472538428306585,112,23.57894736842105,0.5915492957746479,False,c1ccc(C2CC2Nc2ccnc3ccccc23)cc1,False,0
CHEMBL599388,COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,5.619788646697998,False,6.439481480439504,113,23.789473684210527,0.3815789473684211,False,O=c1nc(-c2ccccc2)[nH]c2sc3ccccc3c12,False,0
CHEMBL5563703,C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(C)cc4)cc3F)ncnc2cc1OC,5.11616849899292,False,6.439401863416036,114,24.0,0.6,False,O=C(CCCc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1,False,0
CHEMBL113996,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.867420196533203,False,6.436926503181457,115,24.210526315789473,0.7439024390243902,False,O=C(C=CCN1CCOCC1)Nc1ccc2nccc(Nc3ccccc3)c2c1,False,0
CHEMBL4216784,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N)n1,5.744727611541748,False,6.43286031405131,116,24.42105263157895,0.6329113924050633,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL4860202,CS(=O)(=O)c1nccc(-c2c(-c3cccc(OCc4ccccc4)c3)nc3sccn23)n1,5.003488540649414,False,6.430979330619176,117,24.63157894736842,0.46835443037974683,False,c1ccc(COc2cccc(-c3nc4sccn4c3-c3ccncn3)c2)cc1,False,0
CHEMBL1683949,Cc1cc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncn1,5.958607196807861,False,6.4196018161773685,118,24.842105263157894,0.6721311475409836,False,c1ccc(COc2ccc(Nc3ccncn3)cc2)cc1,False,0
CHEMBL4646644,COc1ccc(/C=N/c2nnc3c4ccccc4nc(Nc4ccc(C)cc4N)n23)cc1O,5.368556022644043,False,6.408026932875315,119,25.05263157894737,0.34177215189873417,False,C(=Nc1nnc2c3ccccc3nc(Nc3ccccc3)n12)c1ccccc1,False,0
CHEMBL332497,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,5.416801452636719,False,6.404612496429019,120,25.263157894736842,0.7375,False,O=C(C=CCN1CCOCC1)Nc1ccc2nccc(Nc3ccccc3)c2c1,False,0
CHEMBL5822544,C=CC(=O)N1CCC[C@@H](N(C)c2nc(-c3cnn(C)c3)c3c(c2F)CNC3=O)C1,5.209996700286865,False,6.391936028975028,121,25.473684210526315,0.6071428571428571,False,O=C1NCc2cc(NC3CCCNC3)nc(-c3cn[nH]c3)c21,False,0
CHEMBL4639556,CN1CCN(C/C=C/C(=O)N2CCCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,5.31247091293335,False,6.3917776250839236,122,25.68421052631579,0.9302325581395349,False,O=C(C=CCN1CCNCC1)N1CCCOc2cc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3cc21,False,0
CHEMBL47940,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,5.494850158691406,False,6.39023773742479,123,25.894736842105264,0.8043478260869565,False,c1ccc(Oc2ccc(-c3cn(C4CCCC4)c4ncncc34)cc2)cc1,False,0
CHEMBL5571786,CCCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(OC)cc4)cc3F)ncnc2cc1OC,5.082137107849121,False,6.384394204484091,124,26.105263157894736,0.5783132530120482,False,O=C(CCCc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1,False,0
CHEMBL4866102,c1ccc(COc2cccc(-c3nc4sccn4c3-c3ccncn3)c2)cc1,5.361111640930176,False,6.377389258742332,125,26.31578947368421,0.4666666666666667,False,c1ccc(COc2cccc(-c3nc4sccn4c3-c3ccncn3)c2)cc1,False,0
CHEMBL4211322,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2[N+](=O)[O-])n1,5.02918815612793,False,6.376659032503764,126,26.526315789473685,0.6144578313253012,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL5180070,COc1cc2ncnc3c2cc1OCCCCCCOc1c(Cl)cccc1N3,5.517984390258789,False,6.372904101314996,127,26.736842105263158,0.8571428571428571,False,c1ccc2c(c1)Nc1ncnc3ccc(cc13)OCCCCCCO2,False,0
CHEMBL2335019,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.570247650146484,False,6.36857558912701,128,26.94736842105263,0.5405405405405406,False,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1,False,0
CHEMBL1683954,Fc1cccc(COc2ccc(Nc3cc(Oc4ccccc4)ncn3)cc2Cl)c1,5.0,False,6.3671747557322185,129,27.157894736842106,0.7183098591549296,False,c1ccc(COc2ccc(Nc3cc(Oc4ccccc4)ncn3)cc2)cc1,False,0
CHEMBL4639739,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cc12,5.346787452697754,False,6.360805400212606,130,27.36842105263158,0.7307692307692307,False,c1ccc(Cc2ccc3cc(-c4n[nH]c5cc(-c6cn[nH]c6)ccc45)[nH]c3c2)cc1,False,0
CHEMBL3612564,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,5.2924299240112305,False,6.360729363759359,131,27.57894736842105,0.7272727272727273,False,O=c1[nH]c2cc3c(Nc4ccccc4)ncnc3cc2o1,False,0
CHEMBL5184084,CC(C)(/C=C(/C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N1CCOCC1,5.522878646850586,False,6.34954815422164,132,27.789473684210527,0.6470588235294118,False,O=C(C=CCN1CCOCC1)N1CCCC1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2cncnc21,False,0
CHEMBL113985,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,5.268411159515381,False,6.345601531134711,133,28.0,0.7341772151898734,False,O=C(C=CCN1CCOCC1)Nc1ccc2nccc(Nc3ccccc3)c2c1,False,0
CHEMBL1272006,OC[C@@H](Nc1ncnc2sc3c(c12)CCC3)c1ccccc1,5.962573528289795,False,6.339748531712426,134,28.210526315789473,0.9565217391304348,False,c1ccc(CNc2ncnc3sc4c(c23)CCC4)cc1,False,0
CHEMBL514771,COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,4.975103855133057,False,6.3374009931352395,135,28.42105263157895,0.7236842105263158,False,O=C(C=CCN1CCOCC1)Nc1ccc2nccc(Nc3ccccc3)c2c1,False,0
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,5.217742443084717,False,6.333261266284519,136,28.63157894736842,0.29577464788732394,False,c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,False,0
CHEMBL3741762,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3)ncc2Cl)c1,5.739254474639893,False,6.331971737543742,137,28.842105263157894,0.6707317073170732,False,C(=NNc1nccc(Nc2ccccc2)n1)c1ccccc1,False,0
CHEMBL3741436,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccccc3F)ncc2Cl)c1,5.806875228881836,False,6.322029461065928,138,29.05263157894737,0.7125,False,C(=NNc1nccc(Nc2ccccc2)n1)c1ccccc1,False,0
CHEMBL3809489,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,5.408935546875,False,6.320012641217973,139,29.263157894736842,0.3132530120481928,False,c1ccc2c(c1)CCCc1cc(-n3cnc(Nc4ccc5c(c4)CCC(N4CCCC4)CC5)n3)nnc1-2,False,0
CHEMBL5571542,CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccccc4)cc3F)ncnc2cc1OC,5.7426958084106445,False,6.31614799062411,140,29.473684210526315,0.6125,False,O=C(CCCc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1,False,0
CHEMBL5574213,CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(F)cc4)cc3F)ncnc2cc1OC,5.218684673309326,False,6.3131886359055835,141,29.68421052631579,0.6455696202531646,False,O=C(CCCc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1,False,0
CHEMBL3742128,CN(C)C/C=C/C(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1,5.598599433898926,False,6.309885586102803,142,29.894736842105264,0.6746987951807228,False,C(=NNc1nccc(Nc2ccccc2)n1)c1ccccc1,False,0
CHEMBL5201128,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)NC5CC5)CC4)c(Cl)c3)c2cc1C(N)=O,5.187086582183838,False,6.307595674020273,143,30.105263157894736,0.3493975903614458,False,O=C(Nc1ccc(Oc2ccnc3ccccc23)cc1)C1(C(=O)NC2CC2)CC1,False,0
CHEMBL4208712,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCO)n1,5.995678424835205,False,6.3062026686138575,144,30.31578947368421,0.8051948051948052,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL4216265,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(C)=O)n1,5.248721122741699,False,6.303226098484463,145,30.526315789473685,0.7402597402597403,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL401644,COc1ccc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2c1,5.082494258880615,False,6.300661556579449,146,30.736842105263158,0.6451612903225806,False,c1ccc(C2CC2Nc2ccnc3ccccc23)cc1,False,0
CHEMBL373882,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,4.602059841156006,False,6.28859513733122,147,30.94736842105263,0.4117647058823529,False,O=C(Nc1ccccc1)c1cccc(Oc2ncccc2-c2ncncn2)c1,False,0
CHEMBL5286730,Cc1ccc(NC(=O)CSc2nc3cc4ccccc4cc3c(=O)n2-c2ccc(S(N)(=O)=O)cc2)cc1C,5.408935546875,False,6.2751390820079385,148,31.157894736842106,0.7428571428571429,False,O=C(CSc1nc2cc3ccccc3cc2c(=O)n1-c1ccccc1)Nc1ccccc1,False,0
CHEMBL2029694,CCOc1ccc(-c2cc(C(F)(F)F)c(C#N)c(SCC(=O)NCC(=O)O)n2)cc1,5.07572078704834,False,6.274890499039302,149,31.36842105263158,0.26582278481012656,False,c1ccc(-c2ccccn2)cc1,False,0
CHEMBL1928944,O=[N+]([O-])c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,5.919373512268066,False,6.272395202318827,150,31.57894736842105,0.6455696202531646,False,c1ccc(COc2ccc(Nc3cc(Oc4ccccc4)ncn3)cc2)cc1,False,0
CHEMBL4216551,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)/C=C/CN(C)C)cc2)n1,5.236571788787842,False,6.2707844442791405,151,31.789473684210527,0.6781609195402298,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL1077068,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)=N1,4.054039478302002,False,6.267551241204853,152,32.0,0.68,False,O=C(Nc1ccccc1)C1=CN=C(Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)NC1c1ccccc1,False,0
CHEMBL1242566,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCC1,5.537601947784424,False,6.266122198104858,153,32.21052631578947,0.9574468085106383,False,c1ccc(-c2nn(C3CCC3)c3ncncc23)cc1,False,0
CHEMBL195218,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F,5.376750946044922,False,6.259866344928741,154,32.421052631578945,0.6744186046511628,False,c1ccc(Nc2ncnn3cccc23)cc1,False,0
CHEMBL5739782,C=CC(=O)N1CCC[C@H](Nc2nc(-c3cnn(C)c3)c3c(c2F)CNC3=O)[C@@H]1C,5.166406631469727,False,6.258247101571825,155,32.63157894736842,0.5487804878048781,False,O=C1NCc2cc(NC3CCCNC3)nc(-c3cn[nH]c3)c21,False,0
CHEMBL5945102,C=CC(=O)N1CCCC(Nc2nc(-c3cnn(C)c3)c3c(c2F)CNC3=O)C1,5.28495979309082,False,6.254896490838792,156,32.8421052631579,0.7605633802816901,False,O=C1NCc2cc(NC3CCCNC3)nc(-c3cn[nH]c3)c21,False,0
CHEMBL6042351,C=CC(=O)N1CCCC(Nc2nc(-c3cnc(C)s3)c3c(c2F)CNC3=O)C1,5.1281352043151855,False,6.253782399164305,157,33.05263157894737,0.6329113924050633,False,O=C1NCc2cc(NC3CCCNC3)nc(-c3cncs3)c21,False,0
CHEMBL3263966,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccc(-c5cnn(C)c5)cc4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.241927623748779,False,6.252279685338338,158,33.26315789473684,0.8658536585365854,False,O=S(=O)(Nc1ccc(Oc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1)c1ccc(-c2cn[nH]c2)cc1,False,0
CHEMBL5831010,NC(=O)c1ncc(N2CCC[C@@H](NC(=O)C3CC3)C2)nc1Nc1ccc(C2CCN(C3CCCC3)CC2)cc1,5.259637355804443,False,6.2462340275446575,159,33.473684210526315,0.9692307692307692,False,O=C(NC1CCCN(c2cncc(Nc3ccc(C4CCN(C5CCCC5)CC4)cc3)n2)C1)C1CC1,False,0
CHEMBL2335018,CC(C)(C)C(=O)Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.892789840698242,False,6.240862745708889,160,33.68421052631579,0.4675324675324675,False,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1,False,0
CHEMBL322066,COc1cc(Nc2nccc(-c3ccc(N4CCNCC4)nc3)n2)cc(OC)c1OC,5.768530368804932,False,6.239380277262794,161,33.89473684210526,0.5692307692307692,False,c1ccc(Nc2nccc(-c3ccc(N4CCNCC4)nc3)n2)cc1,False,0
CHEMBL1080990,CCOC(=O)c1[nH]c(C)c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,5.917214393615723,False,6.235827531019846,162,34.10526315789474,0.6091954022988506,False,c1ccc(COc2ccc(Nc3nncc4c[nH]cc34)cc2)cc1,False,0
CHEMBL2335379,C#Cc1cccc(Nc2nc(N)nc3[nH]c(CCc4ccccn4)cc23)c1,4.701147079467773,False,6.227689467271168,163,34.31578947368421,0.5970149253731343,False,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1,False,0
CHEMBL1683952,Fc1cccc(COc2ccc(Nc3cc(-c4ccsc4)ncn3)cc2Cl)c1,4.6575775146484375,False,6.221024109125137,164,34.526315789473685,0.71875,False,c1ccc(COc2ccc(Nc3cc(-c4ccsc4)ncn3)cc2)cc1,False,0
CHEMBL4778717,O=S(=O)(Nc1ccccn1)c1ccc(NC(=S)Nc2ccc3c(c2)OCO3)cc1,5.724688529968262,False,6.218762588500977,165,34.73684210526316,0.6724137931034483,False,O=S(=O)(Nc1ccccn1)c1ccc(NC(=S)Nc2ccc3c(c2)OCO3)cc1,False,0
CHEMBL4204354,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N=C=S)cc2)n1,4.816161155700684,False,6.218706488609314,166,34.94736842105263,0.5903614457831325,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL5571083,CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(C)cc4)cc3F)ncnc2cc1OC,5.074069499969482,False,6.216557357708614,167,35.1578947368421,0.6049382716049383,False,O=C(CCCc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1,False,0
CHEMBL534948,Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12,5.56383752822876,False,6.2113228003184,168,35.36842105263158,0.3258426966292135,False,c1ccc(Nc2ncc(-c3ccc(OCC4CCCNC4)cc3)n3cncc23)cc1,False,0
CHEMBL5955586,NC(=O)c1ncc(N2CCC[C@@H](N3Cc4ccccc4C3=O)C2)nc1Nc1ccc(C2CCN(C3CCCC3)CC2)cc1,5.259637355804443,False,6.2017780764897665,169,35.578947368421055,0.7125,False,O=C1c2ccccc2CN1C1CCCN(c2cncc(Nc3ccc(C4CCN(C5CCCC5)CC4)cc3)n2)C1,False,0
CHEMBL1946846,COc1nc(NCCN2CCOCC2)nc(Nc2ccc(Cl)cc2)n1,5.823908805847168,False,6.201117704709371,170,35.78947368421053,0.3972602739726027,False,c1ccc(Nc2ncnc(NCCN3CCOCC3)n2)cc1,False,0
CHEMBL4218052,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=C=S)c2)n1,5.251037120819092,False,6.193751554489136,171,36.0,0.6585365853658537,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL3759830,COc1ccc(C(=O)Nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2)cc1,5.954677104949951,False,6.193395437558492,172,36.21052631578947,0.7571428571428571,False,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCNCC4)ccc23)cc1)c1ccccc1,False,0
CHEMBL5555280,C=CC(=O)N1[C@@H]2CC[C@H]1C[C@@H](n1nc(-c3cc(F)c(Oc4ccc5c(c4)ncn5C)c(Cl)c3)c3c(C)ncnc31)C2,5.3387556076049805,False,6.189837552653419,173,36.421052631578945,0.6,False,c1ncc2c(-c3ccc(Oc4ccc5[nH]cnc5c4)cc3)nn(C3CC4CCC(C3)N4)c2n1,False,0
CHEMBL3760090,COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,5.876148223876953,False,6.18411111831665,174,36.63157894736842,0.8656716417910447,False,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCNCC4)ccc23)cc1)c1ccccc1,False,0
CHEMBL4569508,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,5.958607196807861,False,6.1839590621644716,175,36.8421052631579,0.6805555555555556,False,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,False,0
CHEMBL5843489,C=CC(=O)N1CCCC(Nc2nc(-c3cnn(C4CC4)c3)c3c(c2F)CNC3=O)C1,5.080817222595215,False,6.183815280066596,176,37.05263157894737,0.6962025316455697,False,O=C1NCc2cc(NC3CCCNC3)nc(-c3cnn(C4CC4)c3)c21,False,0
CHEMBL4638857,Clc1nc2ccccc2c2nnc(/N=C/C=C/c3ccccc3)n12,5.121478080749512,False,6.166730248530706,177,37.26315789473684,0.5769230769230769,False,C(=Cc1ccccc1)C=Nc1nnc2c3ccccc3ncn12,False,0
CHEMBL5876064,CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4ccncc4)cc3)c21,5.560667514801025,False,6.1617303170098205,178,37.473684210526315,0.8441558441558441,False,c1cc(COc2ccc(Nc3ncnc4ccc5c(c34)OCCN5)cc2)ccn1,False,0
CHEMBL206483,Cc1cccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)c1,4.823908805847168,False,6.159693729506598,179,37.68421052631579,0.4266666666666667,False,c1ccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)cc1,False,0
CHEMBL76116,Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C,5.602059841156006,False,6.159098721156044,180,37.89473684210526,0.5714285714285714,False,c1ccc(Oc2ncnc3[nH]ccc23)cc1,False,0
CHEMBL5275784,CSc1nn(-c2ccc(Br)cc2)c2nc(C)nc(Nc3ccc(OCCCC[N+](=O)[O-])cc3)c12,5.522878646850586,False,6.151139656172858,181,38.10526315789474,0.2727272727272727,False,c1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1,False,0
CHEMBL5971019,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCC#Cc2cccc3c2C(=O)N(C(C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)C(C)(C)C)cc1,5.97930383682251,False,6.150134075601893,182,38.31578947368421,0.8809523809523809,False,O=C(COCCOCCOCCOCC#Cc1cccc2c1C(=O)N(C(C(=O)Nc1nccs1)c1ccccc1)C2)NCC(=O)N1CCCC1C(=O)NCc1ccc(-c2cncs2)cc1,False,0
CHEMBL5853228,C=CC(=O)N1CC(Nc2nc(-c3cnn(C)c3)c3c(c2F)CNC3=O)CCC1C,5.174314498901367,False,6.138914033306969,183,38.526315789473685,0.7638888888888888,False,O=C1NCc2cc(NC3CCCNC3)nc(-c3cn[nH]c3)c21,False,0
